results
93.31562912091178
111.30510551686994
120.03771831643324
96.61101000701572
98.96487047801114
117.17283488489015
99.03084339855059
101.90444929148595
118.68602531368725
102.33194839217295
96.69646797790985
124.07501821405847
122.09766905131478
119.97755309908396
98.77530556238217
96.16643774757041
91.84079495107882
98.11875103767964
89.89862945651822
106.73969362457336
