results
117.21892612362225
99.0690529837952
96.10054929411338
104.06450709079033
93.06148669355404
99.08085581423859
98.15906898969699
138.59527009645768
93.81714807192522
107.47531203667066
97.21611869604693
141.0796533537917
100.14451874674941
96.66699996735431
101.73711494675982
100.7335082365997
99.31619298572575
97.84404313186799
96.68986346126982
98.42128419209482
