results
98.48919133002933
96.04963600563197
94.40435197903449
105.06785646219811
109.42457984389702
99.0926658395217
98.40442128334043
96.5034312353363
98.31135148519307
97.58475721277455
95.97980546651351
111.45555223181704
101.86290740111681
104.66924582857347
102.9319025494875
93.52625104660726
107.65256053126517
99.10177531233224
93.64129824356243
92.76632971286486
