results
128.48417930496052
132.7903918590462
98.19404103861461
101.63235823306185
93.29612405681726
128.45073217603542
109.8251829914862
128.7023095833173
93.24293344960924
90.72328486046695
95.8231473035289
91.43743817978945
97.67283299361384
108.8266744873345
108.81702154360441
122.22748501613016
93.41614216940039
100.04801284326315
134.52611884163886
94.57414946646968
