results
94.4710236033485
98.23537537900141
101.41778179239147
96.4209032466967
94.28993259070411
93.6816415676886
94.51879583496724
95.68840316171097
97.28903681469306
93.92639205759684
93.96686716874693
93.26040678330116
94.34132153683836
96.69871886223181
93.78730554748572
96.5890051505972
98.34499252936818
93.50122200874341
96.70617858430334
94.77786206558069
