results
107.22093031079577
94.34845133528671
93.7937842327152
105.64485510051519
113.55469428911054
99.75400776378184
102.20613034956573
100.91536560339424
99.10935345207434
112.80860569610192
94.70098622182127
95.12837007685789
103.70349250655809
94.43456438676974
98.8114610144892
114.17203500686279
94.99407715091107
108.83940783192637
91.82373278359034
91.6187880019022
